0.01	410.91664748484848484848
0.025	126.80488026666666666666
0.05	58.86491086666666666666
0.075	38.20626174356902356902
0.1	32.45344839999999999999
0.25	14.51947717485714285714
0.5	8.30490420043722943722
0.75	6.17583771338075432193
1	4.79451675671540716802
1.5	3.48633614159461837121
2	2.70693258175486084967
3	1.92453235887963679129
4	1.52786898115018512425
5	1.21150561950049711573
