0.010000	19.752133 
0.025000	7.138603 
0.050000	9.604070 
0.075000	6.487556 
0.100000	8.765757 
0.250000	6.278652 
0.500000	6.071557 
0.750000	4.940428 
1.000000	4.013681 
1.500000	3.064348 
2.000000	2.370772 
3.000000	1.767856 
4.000000	0.959875 
5.000000	0.865489 
