0.01 3.65780240740740740740 36.68898638257575757575
0.05 1.95204683333333333333 8.86519741967871485943
0.1 1.46584559531772575250 4.39748623306233062330
0.5 2.14088751936935827886 2.64487394918383103096
1 1.68500448244279770431 1.86557072245735687471
1.5 1.34795351440523337893 1.43825748415619569769
2 1.06936017844491693516 1.14651951789701857250
3 .96463572051657068581 .98727720188763857282
4 .61209263172971281623 .87281861248225371279
5 .62528647739757226115 .74270820224405168939
