1	40.381852	56.199157
2	18.688291	19.648888
3	11.388802	11.683348
4	11.767170	14.736064
5	13.243911	14.646901
6	11.043857	12.342450
7	10.270345	14.234160
8	7.213582	7.887233
9	5.232057	5.439604
10	7.562156	8.805968
